name_court,url_court,plaintiff,respondent,name_company,url_case,date,path,name_pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/48460ba9-b187-4da1-a7ae-46aa0077416a/A41-18303-2016_20160919_Postanovlenie_apelljacionnoj_instancii_(rezoljutivnaja_chast).pdf,2016-09-19,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/cf263d47-9e82-4ee8-a4ca-644d2c891202/A41-18303-2016_20160804_Opredelenie.pdf,2016-08-04,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/a9c18490-5828-403a-86ff-48233e8fb60e/A41-18303-2016_20160729_Opredelenie.pdf,2016-07-29,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/a39139b6-a73d-4e2e-bab4-484d918683df/A41-18303-2016_20160712_Reshenija_i_postanovlenija.pdf,2016-07-12,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/d075da76-4bec-4244-a12a-aaa836ef280a/A41-18303-2016_20160705_Prochie_sudebnye_dokumenty.pdf,2016-07-05,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/1c13b077-92e5-4e03-90db-811c572a71d8/A41-18303-2016_20160614_Opredelenie.pdf,2016-06-14,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/534d145e-d933-4b60-a6e3-446a72dcfc51/A41-18303-2016_20160614_Opredelenie.pdf,2016-06-14,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/e87060fc-ca43-41bc-9bd6-a88c25632940/A41-18303-2016_20160524_Opredelenie.pdf,2016-05-24,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/8841f9bd-1ad2-425b-95a1-8072e4d4a555/A41-18303-2016_20160411_Opredelenie.pdf,2016-04-11,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/3e96d440-057c-4536-8d33-ab274da035b5/A61-3603-2015_20201120_Postanovlenie_kassacionnoj_instancii.pdf,2020-11-20,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/7f816bfb-4f82-42ef-be5e-415b1a54fa34/A61-3603-2015_20201118_Postanovlenie_kassacionnoj_instancii_(rezoljutivnaja_chast).pdf,2020-11-18,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/fce6eaf8-d936-47ec-88a4-9c9607fbc222/A61-3603-2015_20201007_Opredelenie.pdf,2020-10-07,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/45111a28-8346-45ee-bd89-2d81eab503ab/A61-3603-2015_20200831_Reshenija_i_postanovlenija.pdf,2020-08-31,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/16c7d4d5-2589-487d-8157-022774242c22/A61-3603-2015_20200826_Prochie_sudebnye_dokumenty.pdf,2020-08-26,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/e631a493-2c69-41be-a231-db22a98edf56/A61-3603-2015_20200730_Opredelenie.pdf,2020-07-30,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/45bae9b5-472c-4ffa-b209-e533560e5fdf/A61-3603-2015_20200709_Opredelenie.pdf,2020-07-09,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/2801587b-99ee-455f-9ea5-3c9175247931/A61-3603-2015_20200608_Opredelenie.pdf,2020-06-08,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/f1c9a892-8c1c-4a04-a062-2966a5f9c548/A61-3603-2015_20200313_Opredelenie.pdf,2020-03-13,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/14463f0b-93ec-4c19-bd91-7b9f04c1319f/A61-3603-2015_20191024_Postanovlenie_kassacionnoj_instancii.pdf,2019-10-24,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/133a5afb-4c8b-4422-a63a-5b20a965539c/A61-3603-2015_20191023_Postanovlenie_kassacionnoj_instancii_(rezoljutivnaja_chast).pdf,2019-10-23,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/30bf5d33-bb7e-4d8b-b06f-e2d7087272ce/A61-3603-2015_20191001_Opredelenie.pdf,2019-10-01,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/faeff9c5-79e4-49ed-865e-b093154b7a6e/A61-3603-2015_20190918_Opredelenie.pdf,2019-09-18,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/f36dcf6a-07ab-479f-91ca-ed4fc6960cf3/A61-3603-2015_20190918_Opredelenie.pdf,2019-09-18,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/b3596d30-4c3f-45c2-aa0a-ec81d3cc4d35/A61-3603-2015_20190913_Opredelenie.pdf,2019-09-13,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/9c795538-29b2-460f-8bb0-30e638330de0/A61-3603-2015_20190805_Opredelenie.pdf,2019-08-05,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/8b32b16c-f6a2-46d5-bb21-caed41d11a55/A61-3603-2015_20190730_Reshenija_i_postanovlenija.pdf,2019-07-30,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/a6174f18-f98d-4abe-ba69-9d66a57f66ac/A61-3603-2015_20190723_Prochie_sudebnye_dokumenty.pdf,2019-07-23,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/466bd678-0231-483b-be2f-4355b8849fb9/A61-3603-2015_20190701_Opredelenie.pdf,2019-07-01,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/e79ad35a-ee9b-4202-a293-dbb4cfa1e6a7/A61-3603-2015_20190620_Opredelenie.pdf,2019-06-20,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/5644c262-fb55-4053-b1ce-3bd02dbbcf82/A61-3603-2015_20190611_Opredelenie.pdf,2019-06-11,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/18b7df21-0451-4974-84a3-5b3fcd837334/A61-3603-2015_20190515_Opredelenie.pdf,2019-05-15,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/62666335-7c55-4507-975a-d93aeae2b748/A61-3603-2015_20190429_Opredelenie.pdf,2019-04-29,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/45058d1c-0b0a-48fc-8184-5ae5b239e347/A61-3603-2015_20190327_Opredelenie.pdf,2019-03-27,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"23.10.2015
А61-3603/2015",https://kad.arbitr.ru/Card/fdf5db2a-93c9-4abd-ae34-dd8892588aae,"7
Касаев Олег Дзибушаевич
Касаев Олег Дзибушаевич","4
ООО ""Компания ""Ростикс""
ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/fdf5db2a-93c9-4abd-ae34-dd8892588aae/fdae160b-8472-40a7-a017-5ee691fa99f0/A61-3603-2015_20190213_Opredelenie.pdf,2019-02-13,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.10.2015
А61-3603/2015",A61-3603-2015_20190213_Opredelenie.pdf
"24.09.2015
А61-3202/2015",https://kad.arbitr.ru/Card/1405975a-ffea-4bf3-9767-dc0c2258ca3d,МРИФНС РФ №4 по РСО-Алания,"ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/1405975a-ffea-4bf3-9767-dc0c2258ca3d/f65922f0-bb54-44b0-8a4e-1dfb5b42542c/A61-3202-2015_20151214_Reshenija_i_postanovlenija.pdf,2015-12-14,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/24.09.2015
А61-3202/2015",A61-3202-2015_20150930_Opredelenie.pdf
"24.09.2015
А61-3202/2015",https://kad.arbitr.ru/Card/1405975a-ffea-4bf3-9767-dc0c2258ca3d,МРИФНС РФ №4 по РСО-Алания,"ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/1405975a-ffea-4bf3-9767-dc0c2258ca3d/122ae0f2-36dc-49e0-9cbe-f24ed39a5d15/A61-3202-2015_20151013_Opredelenie.pdf,2015-10-13,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/24.09.2015
А61-3202/2015",A61-3202-2015_20150930_Opredelenie.pdf
"24.09.2015
А61-3202/2015",https://kad.arbitr.ru/Card/1405975a-ffea-4bf3-9767-dc0c2258ca3d,МРИФНС РФ №4 по РСО-Алания,"ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/1405975a-ffea-4bf3-9767-dc0c2258ca3d/c44ae21a-faa8-41a2-ae12-6510052fefcf/A61-3202-2015_20150930_Opredelenie.pdf,2015-09-30,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/24.09.2015
А61-3202/2015",A61-3202-2015_20150930_Opredelenie.pdf
"13.11.2014
А61-4115/2014",https://kad.arbitr.ru/Card/224632df-d9d3-425e-8916-0e3197d597fb,МРИФНС РФ №4 по РСО-Алания,"ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/224632df-d9d3-425e-8916-0e3197d597fb/8ba2537b-94a8-4198-b5c0-d32d62cfd478/A61-4115-2014_20141230_Reshenija_i_postanovlenija.pdf,2014-12-30,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/13.11.2014
А61-4115/2014",A61-4115-2014_20141114_Opredelenie.pdf
"13.11.2014
А61-4115/2014",https://kad.arbitr.ru/Card/224632df-d9d3-425e-8916-0e3197d597fb,МРИФНС РФ №4 по РСО-Алания,"ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/224632df-d9d3-425e-8916-0e3197d597fb/37889f6b-0fe2-4ed5-b0ee-45281bd3a031/A61-4115-2014_20141230_Opredelenie.pdf,2014-12-30,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/13.11.2014
А61-4115/2014",A61-4115-2014_20141114_Opredelenie.pdf
"13.11.2014
А61-4115/2014",https://kad.arbitr.ru/Card/224632df-d9d3-425e-8916-0e3197d597fb,МРИФНС РФ №4 по РСО-Алания,"ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/224632df-d9d3-425e-8916-0e3197d597fb/a82dbc93-0d23-4c2f-9c6f-8d55277905d9/A61-4115-2014_20141114_Opredelenie.pdf,2014-11-14,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/13.11.2014
А61-4115/2014",A61-4115-2014_20141114_Opredelenie.pdf
"28.10.2014
А61-3967/2014",https://kad.arbitr.ru/Card/344029b8-6933-4f68-9449-b10f185ad44b,"АКБ ""Банк развития региона"" (ОАО) в лице конкурсного управляющего ГК ""Агенство по страхованию вкладов""","ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/344029b8-6933-4f68-9449-b10f185ad44b/f544c00c-28d7-4110-a0a7-4a312b9351d5/A61-3967-2014_20150427_Opredelenie.pdf,2015-04-27,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/28.10.2014
А61-3967/2014",A61-3967-2014_20141105_Opredelenie.pdf
